,44,28,105,13,71,7,46,48,19,41,14,67,103,17,61,102,108,75,73,60,68,79,121,23,42,115,52,122,1,72,24,81,90,112,43,84,47,77,101,83,113,120,70,110,69,66,114,76,63,45,106,10,78,6,5,94,109,40,34,32,50,25,100,18,20,111,107,30,49,88,26,9,104,33,22,62,123
2014-01-07 08:00:00,4,4,7,3,2,1,3,4,3,5,4,3,0,3,2,4,1,11,5,1,3,1,4,3,4,5,3,0,2,0,2,3,3,1,2,2,5,5,1,2,4,2,5,1,2,0,3,0,1,2,3,2,1,0,1,0,4,5,0,2,0,2,3,2,0,3,0,0,0,0,3,2,2,2,0,2,0
2014-01-07 12:00:00,8,2,6,9,2,1,5,1,2,6,9,4,12,0,0,5,1,7,3,2,5,3,2,2,3,2,5,2,4,3,2,5,5,2,7,1,2,1,2,3,1,5,3,0,3,1,3,3,3,3,3,1,5,2,5,0,2,10,1,3,2,1,1,4,2,2,1,2,6,1,0,3,4,6,0,2,1
2014-01-07 16:00:00,4,6,1,4,5,1,6,9,1,4,7,6,5,1,6,2,2,10,4,1,1,9,2,1,1,4,5,6,3,1,1,5,3,3,2,0,7,4,3,4,5,6,3,6,4,0,3,3,3,4,3,1,2,2,1,2,5,2,1,1,1,8,3,7,3,2,0,0,2,2,4,5,5,0,0,2,2
2014-01-07 20:00:00,3,4,4,3,3,0,5,3,3,4,6,8,2,1,1,4,3,7,4,0,2,4,5,3,1,5,4,2,0,2,0,5,3,0,9,1,6,7,0,2,6,2,2,3,1,0,1,2,2,1,2,0,0,1,0,0,6,5,4,7,1,2,1,2,1,0,0,1,4,2,2,2,1,3,0,1,1
2014-01-08 00:00:00,1,2,1,1,5,0,2,3,0,1,1,4,0,0,1,0,1,7,1,1,0,0,1,1,2,3,0,1,0,0,1,1,3,0,2,0,4,0,0,4,2,3,0,1,1,1,2,0,0,0,0,2,3,4,2,0,2,5,2,0,0,1,2,2,0,0,1,1,4,0,1,0,3,3,0,2,0
2014-01-08 04:00:00,0,1,2,1,1,0,0,1,0,6,2,3,0,0,0,2,0,0,0,0,0,1,4,0,0,5,2,1,0,1,0,0,0,2,4,0,1,3,1,2,0,2,0,0,1,0,2,0,0,0,3,1,0,0,1,1,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0
2014-01-08 08:00:00,2,1,6,4,3,4,4,2,2,4,3,0,2,2,3,2,3,8,6,1,1,3,6,2,3,2,4,1,3,3,3,7,3,2,6,2,5,0,0,4,0,0,3,4,5,2,5,2,1,2,5,2,1,1,2,1,5,3,0,3,1,1,1,3,3,1,1,1,4,1,0,0,7,3,2,5,1
2014-01-08 12:00:00,7,0,4,5,4,2,3,11,8,10,8,3,8,2,3,3,2,8,6,1,4,7,5,9,3,2,6,3,2,2,3,5,4,2,12,2,6,4,2,3,8,6,5,3,4,1,6,4,3,3,10,0,1,3,3,1,5,10,1,2,2,1,2,4,2,1,2,1,5,2,0,3,4,3,0,2,0
2014-01-08 16:00:00,12,0,6,4,2,2,1,4,3,8,4,3,6,2,4,5,2,17,3,8,1,2,4,6,3,10,9,2,4,4,3,7,0,2,9,10,4,5,3,10,3,5,4,12,3,5,1,3,0,6,1,2,2,5,3,2,3,7,3,9,2,7,0,7,4,2,2,2,5,0,2,5,2,4,0,4,2
2014-01-08 20:00:00,10,3,1,3,8,0,3,8,4,2,0,1,2,0,3,2,1,12,6,4,3,6,3,5,3,1,4,2,3,1,2,5,2,0,1,0,8,6,2,6,5,7,2,6,1,8,1,3,1,7,3,3,0,1,1,2,3,3,3,6,0,4,0,1,1,0,2,1,5,3,1,3,5,2,0,1,1
2014-01-09 00:00:00,3,1,2,6,3,0,0,3,0,3,2,4,2,0,2,5,3,6,2,0,1,2,2,2,4,2,0,1,1,4,0,2,3,1,4,0,2,1,3,3,1,2,2,4,4,1,2,1,0,0,4,1,2,3,1,2,0,5,3,0,2,0,0,0,0,0,1,3,2,0,0,1,5,0,0,1,0
2014-01-09 04:00:00,1,0,0,2,1,0,0,2,0,0,2,2,3,1,1,1,1,2,5,0,1,0,1,0,1,1,2,0,0,0,2,1,0,0,0,0,2,1,2,0,0,3,0,1,0,3,0,1,0,2,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,2,0,0,0,1,1,1,0,0,2,0
2014-01-09 08:00:00,1,1,2,1,2,4,6,6,3,6,3,4,5,1,0,1,0,8,5,0,1,4,4,3,7,5,4,1,1,5,2,2,2,3,2,5,2,1,1,2,3,4,8,1,0,4,2,0,3,3,1,2,1,2,1,1,3,4,2,0,2,1,0,4,2,0,3,1,3,0,1,2,2,2,0,2,2
2014-01-09 12:00:00,5,2,6,6,4,0,4,4,3,6,8,1,5,1,3,3,4,12,4,4,4,6,4,3,5,4,8,1,6,5,0,4,1,1,5,5,4,5,1,4,4,3,3,2,3,1,3,2,2,4,6,1,1,2,4,2,7,10,2,1,0,7,2,6,2,0,6,2,3,4,4,5,2,2,0,4,2
2014-01-09 16:00:00,10,6,2,6,9,1,7,5,6,5,11,8,7,4,9,6,4,5,4,4,1,5,4,9,4,4,2,4,5,3,2,6,2,0,11,5,12,6,2,2,8,5,11,5,3,2,6,4,2,1,6,1,6,3,1,1,5,8,4,5,2,4,3,2,0,1,2,2,3,6,4,3,6,2,0,5,2
2014-01-09 20:00:00,5,4,2,3,4,6,2,6,5,5,5,6,3,1,1,3,2,9,5,6,6,10,7,6,5,8,7,3,1,2,1,6,4,1,4,5,3,1,4,5,2,5,3,6,1,6,7,1,2,3,3,0,1,1,0,2,6,5,0,1,2,3,2,1,1,0,3,2,2,3,1,3,5,1,0,4,1
2014-01-10 00:00:00,5,1,1,2,1,1,1,4,2,1,0,1,2,3,0,1,1,6,3,5,3,1,2,4,2,3,4,0,0,1,0,0,4,2,2,2,2,2,0,1,1,0,2,2,2,2,18,0,0,0,1,3,0,2,0,1,1,3,0,2,1,1,3,4,1,1,1,2,3,0,0,8,3,2,0,3,0
2014-01-10 04:00:00,2,0,3,0,0,0,0,3,2,4,2,2,0,0,0,2,0,0,2,0,0,2,3,4,1,0,0,0,0,0,0,2,3,0,2,0,2,1,2,0,2,4,1,0,0,3,1,0,1,1,3,0,0,3,0,0,0,1,1,1,1,0,0,2,1,0,1,0,1,0,2,0,0,0,0,4,0
2014-01-10 08:00:00,3,4,4,1,4,0,4,7,4,8,6,7,7,1,2,1,1,8,2,2,2,1,4,1,2,3,10,1,4,3,5,4,5,1,6,2,5,5,1,8,6,3,1,2,2,2,8,1,2,3,3,1,5,2,2,0,2,6,1,3,3,5,1,1,2,3,0,2,3,2,4,3,1,2,0,3,3
2014-01-10 12:00:00,5,2,5,4,9,3,4,7,5,3,11,7,6,2,4,13,2,8,5,6,0,6,6,6,5,4,8,4,5,4,5,5,4,2,10,1,4,2,4,1,3,5,8,2,2,3,6,0,2,7,1,2,5,4,4,2,1,9,3,4,5,5,2,5,6,2,8,2,6,1,6,3,5,2,0,5,1
2014-01-10 16:00:00,11,7,6,8,9,4,8,6,5,5,5,7,5,1,2,4,6,10,2,9,4,5,3,9,5,6,9,3,1,9,10,2,9,3,9,3,6,4,3,4,10,4,2,7,3,4,2,4,4,5,4,3,3,2,2,1,8,5,2,5,5,7,3,4,5,0,3,3,5,2,3,3,1,3,0,2,1
2014-01-10 20:00:00,6,2,4,2,2,4,2,2,3,3,1,6,3,1,7,7,4,8,7,2,4,2,6,5,8,6,7,2,0,5,3,2,6,0,8,2,4,4,3,4,2,3,7,4,1,3,7,0,6,3,3,2,1,4,1,1,4,13,2,4,0,4,1,2,1,1,3,2,7,2,4,6,9,8,0,8,1
2014-01-11 00:00:00,4,2,3,2,8,3,8,4,0,4,2,6,1,2,2,2,4,4,4,0,2,3,2,1,3,3,10,2,2,3,1,3,0,0,7,5,12,4,1,2,3,3,3,3,0,1,5,3,1,4,2,5,0,10,1,6,3,8,3,2,1,2,0,3,3,0,1,1,3,1,0,3,3,5,0,5,2
2014-01-11 04:00:00,3,1,2,1,3,0,3,1,1,1,1,0,1,0,3,2,3,9,1,1,0,0,0,0,2,7,1,0,5,4,1,0,1,0,3,1,3,2,2,1,1,2,2,2,2,0,1,0,0,1,0,0,3,2,1,1,0,3,2,2,0,2,0,0,0,0,2,3,0,0,0,1,0,3,0,0,0
2014-01-11 08:00:00,1,1,3,0,0,0,1,4,1,2,3,7,6,0,3,2,0,6,3,1,2,1,6,2,1,3,1,2,3,2,1,3,2,1,3,1,1,4,5,2,2,5,3,2,2,1,1,1,3,2,5,1,1,1,1,0,5,5,2,3,3,8,0,1,0,1,1,5,3,0,0,0,7,0,0,1,0
2014-01-11 12:00:00,4,3,2,10,7,1,4,5,2,7,7,3,3,2,1,3,4,8,8,2,7,4,2,3,7,1,5,2,2,1,2,5,2,3,10,4,2,6,3,2,4,5,2,2,3,2,2,1,4,4,4,4,1,2,1,0,7,3,1,2,1,3,1,3,3,2,1,3,6,2,2,5,1,0,1,3,3
2014-01-11 16:00:00,5,4,5,2,3,0,7,4,3,2,9,4,3,1,4,4,2,10,5,5,0,5,7,4,2,6,6,3,3,2,3,3,4,0,10,5,3,1,4,5,5,5,2,5,3,1,5,1,3,6,3,1,3,5,3,2,9,5,1,2,0,7,2,5,2,1,4,1,4,3,2,1,7,1,0,5,0
2014-01-11 20:00:00,6,2,5,3,6,1,3,8,2,0,3,4,2,0,1,6,0,11,6,3,0,5,3,6,5,6,9,1,2,3,1,6,7,2,13,0,13,5,2,6,7,3,5,2,1,1,4,2,3,3,3,0,2,5,3,1,6,16,3,9,1,4,3,7,1,2,2,2,1,1,1,3,4,2,0,5,1
2014-01-12 00:00:00,5,4,1,4,5,3,3,7,0,6,2,6,3,1,2,6,3,8,1,3,0,2,5,3,6,6,1,3,1,2,0,2,3,4,6,1,5,5,2,1,0,1,3,3,1,4,3,1,2,1,2,1,1,12,4,1,4,6,8,5,3,1,3,4,3,0,1,0,3,2,1,10,5,2,0,2,1
2014-01-12 04:00:00,0,2,6,0,5,3,4,5,3,1,0,1,3,0,0,2,1,2,3,1,1,1,2,1,5,0,1,1,2,1,1,0,0,0,3,0,2,0,0,2,5,1,5,2,0,0,2,0,0,4,1,2,0,0,0,1,0,2,4,0,1,2,0,1,0,0,1,1,4,0,1,1,3,1,0,0,0
2014-01-12 08:00:00,3,0,4,0,3,0,0,1,0,2,1,3,5,0,0,3,2,7,2,2,1,5,1,1,0,1,6,1,1,4,1,0,3,2,3,0,2,4,1,0,0,2,4,2,1,1,5,1,2,3,3,0,1,1,0,2,5,1,0,1,0,1,4,0,2,1,3,0,3,1,0,0,0,2,0,2,0
2014-01-12 12:00:00,3,5,6,2,1,1,3,1,1,6,7,2,3,0,1,5,5,15,5,1,1,4,3,3,2,4,2,1,5,2,2,5,3,1,6,3,11,7,1,0,6,4,5,3,3,0,4,0,0,2,2,1,5,0,1,0,4,4,1,6,4,4,3,6,2,1,0,3,4,2,0,3,3,0,0,3,0
2014-01-12 16:00:00,3,3,2,3,1,1,11,3,5,5,9,7,3,1,1,5,4,10,4,7,5,6,9,1,2,4,7,4,6,0,0,4,4,1,5,2,3,12,3,8,4,2,7,8,0,2,5,2,2,8,2,2,1,1,5,0,4,9,5,4,2,2,1,6,2,2,0,3,3,2,1,2,1,1,0,7,3
2014-01-12 20:00:00,5,1,2,0,1,0,5,6,3,4,4,4,1,1,3,7,0,8,2,2,2,5,3,3,2,3,7,3,3,1,1,3,3,1,9,3,6,5,2,6,4,7,3,2,3,0,3,0,3,5,2,2,0,0,2,1,3,4,2,2,2,1,2,1,3,0,1,1,5,0,0,7,4,0,0,2,1
2014-01-13 00:00:00,2,1,2,1,2,3,2,0,2,2,1,4,2,0,4,3,1,8,1,0,0,1,0,1,1,1,0,2,1,2,2,3,2,0,1,2,1,2,1,3,1,3,2,2,0,4,0,0,1,1,0,1,2,0,0,0,2,3,3,3,0,1,0,0,0,1,0,3,3,1,0,16,0,2,0,2,2
2014-01-13 04:00:00,1,1,0,2,2,0,4,1,0,1,3,3,3,0,1,1,2,1,0,5,0,1,0,1,1,1,0,0,0,3,0,1,3,0,2,1,4,1,1,0,1,1,1,2,1,2,1,0,0,3,1,1,3,0,0,1,1,4,3,0,0,3,0,0,0,0,3,0,0,1,0,1,2,2,0,3,0
2014-01-13 08:00:00,6,2,4,7,2,1,9,6,10,6,4,5,10,1,2,1,4,7,4,0,3,3,3,0,1,3,5,2,8,3,1,9,1,4,7,2,3,6,1,3,4,5,4,2,2,2,2,1,2,2,3,4,1,0,0,1,2,1,4,1,1,4,3,4,2,4,2,2,1,1,0,1,3,1,0,0,0
2014-01-13 12:00:00,9,8,4,4,2,5,2,9,3,3,9,4,8,1,3,5,2,15,7,0,0,3,6,4,3,3,8,9,6,3,3,3,3,0,6,3,0,8,1,3,4,5,1,1,1,2,3,0,5,1,3,1,3,1,5,0,5,4,1,3,5,1,2,6,4,3,2,1,4,0,5,1,6,4,0,5,3
2014-01-13 16:00:00,8,4,1,5,3,5,8,1,2,7,12,7,5,3,3,10,3,13,8,4,3,1,4,1,2,2,5,3,1,8,3,4,5,5,4,4,5,2,2,5,6,7,6,6,0,0,6,1,1,6,0,2,4,3,0,5,5,10,1,5,4,4,2,6,4,5,3,4,3,3,3,4,3,1,0,6,1
2014-01-13 20:00:00,4,1,3,1,2,2,6,5,3,5,2,1,6,0,3,5,0,9,6,2,1,6,4,6,8,4,7,4,1,4,1,4,3,1,13,3,2,4,0,5,6,2,2,2,4,3,3,2,0,8,1,0,3,1,1,0,4,6,3,1,5,0,1,2,0,1,3,2,2,5,0,6,5,0,0,3,1
